source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q001,A,Animals,0,Alpaca,alpaca,1,0,1,Q001::0
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q001,A,Animals,1,Aardvark,aardvark,1,0,1,Q001::1
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q002,A,Jobs,0,Accountant,accountant,1,1,0,Q002::0
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q002,A,Jobs,1,Accountant,accountant,1,0,1,Q002::1
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q003,B,Fruits,0,Blackberry,blackberry,1,0,1,Q003::0
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q003,B,Fruits,1,Blackberry,blackberry,1,1,0,Q003::1
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q004,B,Things that are red,0,Banana,banana,0,0,0,Q004::0
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q004,B,Things that are red,1,Barbecue,barbecue,0,0,0,Q004::1
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q005,C,Countries,0,Cambodia,cambodia,1,0,1,Q005::0
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q005,C,Countries,1,Canada,canada,1,1,0,Q005::1
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q006,C,Board games,0,Clue,clue,1,1,0,Q006::0
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q006,C,Board games,1,Candyland,candyland,1,0,1,Q006::1
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q007,D,Musical instruments,0,Didgeridoo,didgeridoo,1,0,1,Q007::0
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q007,D,Musical instruments,1,Djembe,djembe,1,0,1,Q007::1
pairwise_outputs/answers_gemma2_2b_selfA.csv,answers_gemma2_2b_selfA,Q008,D,Things in a bathroom,0,Toothbrush,toothbrush,0,0,0,Q008::0
